timestamp,device_id,load_core_0,load_core_1,load_core_2,load_core_3
1759315779,learner.bnsdq.ozxfs.fkiya.kvugl,2.0000000000038654,0.9900990099003214,0,0
1759315785,learner.bnsdq.ozxfs.fkiya.kvugl,0,0,0,0
1759315791,learner.bnsdq.ozxfs.fkiya.kvugl,4.950495049507235,3.0927835051583243,11.881188118809764,3.0612244897930774
1759315797,learner.bnsdq.ozxfs.fkiya.kvugl,1.0101010100998502,1.0101010101003143,3.9603960396069136,1.0101010101003143
1759315803,learner.bnsdq.ozxfs.fkiya.kvugl,6.930693069307877,7.142857142850515,9.09090909090857,9.278350515463254
1759315809,learner.bnsdq.ozxfs.fkiya.kvugl,2.061855670101643,4.000000000002046,4.040404040406998,9.99999999999659
1759315815,learner.bnsdq.ozxfs.fkiya.kvugl,0,0,0.9999999999990905,1.999999999998181
1759315821,learner.bnsdq.ozxfs.fkiya.kvugl,0,0,0,0
1759315827,learner.bnsdq.ozxfs.fkiya.kvugl,1.999999999998181,4.000000000000227,3.9603960396051305,2.0202020201997004
1759315833,learner.bnsdq.ozxfs.fkiya.kvugl,0.9999999999986359,2.0202020202006286,1.00000000000432,0.9999999999995451
1759315839,learner.bnsdq.ozxfs.fkiya.kvugl,0,0,0,0
1759315845,learner.bnsdq.ozxfs.fkiya.kvugl,11.000000000007049,10.101010101014625,10.000000000007958,7.142857142856314
1759315851,learner.bnsdq.ozxfs.fkiya.kvugl,6.930693069307877,5.999999999997499,1.0101010100998502,1.010101010106056
1759315857,learner.bnsdq.ozxfs.fkiya.kvugl,8.080808080808255,9.000000000001592,8.080808080808255,7.0707070707079405
1759315863,learner.bnsdq.ozxfs.fkiya.kvugl,0,2.9999999999959073,1.9801980198015343,0
1759315869,learner.bnsdq.ozxfs.fkiya.kvugl,9.183673469389294,3.0303030303009426,5.999999999994543,3.0303030302995504
1759315875,learner.bnsdq.ozxfs.fkiya.kvugl,2.020202020205442,3.999999999996362,2.9999999999986358,2.9999999999959073
1759315881,learner.bnsdq.ozxfs.fkiya.kvugl,0.9999999999990905,2.970297029699627,0.9999999999986359,0
1759315887,learner.bnsdq.ozxfs.fkiya.kvugl,10.891089108914793,6.000000000000227,5.882352941176799,3.000000000002956
1759315893,learner.bnsdq.ozxfs.fkiya.kvugl,5.000000000001137,5.102040816329963,3.030303030305292,5.102040816319428
1759315899,learner.bnsdq.ozxfs.fkiya.kvugl,5.940594059404882,6.1855670103107885,9.999999999992042,14.851485148516078
1759315905,learner.bnsdq.ozxfs.fkiya.kvugl,0,0,0,0
1759315911,learner.bnsdq.ozxfs.fkiya.kvugl,6.060606060607627,5.000000000003411,3.0612244897988776,10.891089108914793
1759315917,learner.bnsdq.ozxfs.fkiya.kvugl,1.960784313723742,0,0.9999999999995451,1.999999999998181
1759315923,learner.bnsdq.ozxfs.fkiya.kvugl,0.9999999999990905,0.9900990098998755,1.00000000000432,1.0000000000047748
1759315929,learner.bnsdq.ozxfs.fkiya.kvugl,5.050505050499251,5.000000000001137,4.040404040405143,10.101010101008884
1759315935,learner.bnsdq.ozxfs.fkiya.kvugl,1.9999999999990903,1.0101010100998502,0.9999999999995451,0.9999999999995451
1759315941,learner.bnsdq.ozxfs.fkiya.kvugl,6.93069306930225,11.000000000001364,6.999999999999318,8.910891089110137
1759315947,learner.bnsdq.ozxfs.fkiya.kvugl,1.999999999998181,2.0000000000038654,1.0101010101003143,2.0202020201997004
1759315953,learner.bnsdq.ozxfs.fkiya.kvugl,3.9603960396051305,4.901960784317113,1.999999999998181,0
1759315959,learner.bnsdq.ozxfs.fkiya.kvugl,12.999999999999545,9.99999999999659,17.000000000009322,15.841584158414895
1759315965,learner.bnsdq.ozxfs.fkiya.kvugl,0,0.9999999999990905,2.970297029699627,0.9999999999990905
1759315971,learner.bnsdq.ozxfs.fkiya.kvugl,0,0,0,1.999999999998181
1759315977,learner.bnsdq.ozxfs.fkiya.kvugl,0.9900990098998755,0,0,0
1759315983,learner.bnsdq.ozxfs.fkiya.kvugl,5.050505050507312,12.999999999999545,8.910891089110137,6.000000000003183
1759315989,learner.bnsdq.ozxfs.fkiya.kvugl,10.204081632659927,7.0707070707079405,13.265306122454426,4.040404040406998
1759315995,learner.bnsdq.ozxfs.fkiya.kvugl,2.0202020201997004,3.0000000000015916,3.999999999996362,3.000000000002956
1759316001,learner.bnsdq.ozxfs.fkiya.kvugl,0.9900990099003214,0,0.9999999999986359,0.9999999999990905
1759316007,learner.bnsdq.ozxfs.fkiya.kvugl,10.000000000002274,4.950495049510635,2.9999999999972715,6.999999999996817
1759316013,learner.bnsdq.ozxfs.fkiya.kvugl,4.000000000002046,5.000000000001137,5.05050505050157,5.102040816327595
1759316019,learner.bnsdq.ozxfs.fkiya.kvugl,2.0000000000038654,1.999999999998181,4.901960784307169,1.999999999998181
1759316025,learner.bnsdq.ozxfs.fkiya.kvugl,9.999999999997726,13.861386138609516,6.060606060607627,10.101010101004244
1759316031,learner.bnsdq.ozxfs.fkiya.kvugl,100,19.000000000005457,16.326530612241346,20.202020202008487
1759316037,learner.bnsdq.ozxfs.fkiya.kvugl,30.693069306929914,40.19607843138807,31.958762886583926,30.927835051539443
1759316043,learner.bnsdq.ozxfs.fkiya.kvugl,32.989690721640116,34.00000000001296,38.38383838382875,32.653061224503645
1759316049,learner.bnsdq.ozxfs.fkiya.kvugl,38.54166666664742,44.4444444444336,43.68932038834544,40.624999999997044
1759316055,learner.bnsdq.ozxfs.fkiya.kvugl,41.41414141415307,43.87755102040805,40.40404040402846,46.078431372567486
1759316061,learner.bnsdq.ozxfs.fkiya.kvugl,43.29896907216966,44.999999999984084,39.999999999988034,41.41414141413405
1759316067,learner.bnsdq.ozxfs.fkiya.kvugl,48.00000000000182,56.12244897959195,45.45454545456007,44.5544554455338
1759316073,learner.bnsdq.ozxfs.fkiya.kvugl,42.7083333333284,45.3608247422559,40.206185567017194,45.91836734694256
1759316079,learner.bnsdq.ozxfs.fkiya.kvugl,42.26804123709903,46.4646464646333,46.93877551020692,41.83673469387353
1759316085,learner.bnsdq.ozxfs.fkiya.kvugl,45.54455445545418,46.4646464646333,51.45631067959901,49.504950495061095
1759316091,learner.bnsdq.ozxfs.fkiya.kvugl,46.87499999997484,57.84313725490055,53.53535353536258,52.000000000003865
1759316097,learner.bnsdq.ozxfs.fkiya.kvugl,52.525252525238145,47.47474747473889,49.999999999994074,45.3608247422559
1759316103,learner.bnsdq.ozxfs.fkiya.kvugl,55.44554455446302,49.504950495061095,56.12244897958616,45.91836734694256
1759316109,learner.bnsdq.ozxfs.fkiya.kvugl,60.396039603943066,53.60824742267032,59.79381443300038,54.16666666666864
1759316115,learner.bnsdq.ozxfs.fkiya.kvugl,38.38383838382875,35.23809523809941,35.7142857142708,25.742574257419275
1759316121,learner.bnsdq.ozxfs.fkiya.kvugl,32.352941176469606,37.75510204079857,39.79591836735061,34.693877551001115
1759316128,learner.bnsdq.ozxfs.fkiya.kvugl,44.21052631579363,31.6831683168328,41.000000000021146,34.37500000001925
1759316134,learner.bnsdq.ozxfs.fkiya.kvugl,41.83673469387932,51.45631067960452,46.46464646465464,37.62376237622904
1759316140,learner.bnsdq.ozxfs.fkiya.kvugl,40.816326530614965,36.36363636364576,39.603960396034424,42.424242424233896
1759316146,learner.bnsdq.ozxfs.fkiya.kvugl,44.4444444444336,43.87755102038188,49.03846153848382,45.00000000002501
1759316152,learner.bnsdq.ozxfs.fkiya.kvugl,46.315789473692845,48.999999999995225,48.03921568627069,50.50505050503844
1759316158,learner.bnsdq.ozxfs.fkiya.kvugl,42.00000000000159,47.42268041236243,49.494949494944336,47.52475247526608
1759316164,learner.bnsdq.ozxfs.fkiya.kvugl,41.41414141415307,45.45454545455433,43.15789473684702,46.938775510201125
1759316170,learner.bnsdq.ozxfs.fkiya.kvugl,42.424242424253386,44.99999999999886,45.833333333353075,49.473684210532674
1759316176,learner.bnsdq.ozxfs.fkiya.kvugl,42.57425742572842,50.485436893197836,51.9230769230807,45.36082474225004
1759316182,learner.bnsdq.ozxfs.fkiya.kvugl,48.48484848483874,44.32989690722634,52.08333333333136,44.32989690722634
1759316188,learner.bnsdq.ozxfs.fkiya.kvugl,52.42718446598808,56.31067961166286,55.76923076923119,57.281553398050214
1759316194,learner.bnsdq.ozxfs.fkiya.kvugl,53.39805825242343,50.50505050504992,51.54639175261212,54.99999999999545
1759316200,learner.bnsdq.ozxfs.fkiya.kvugl,52.08333333333136,51.96078431370058,52.475247524738435,52.040816326552864
1759316206,learner.bnsdq.ozxfs.fkiya.kvugl,44.00000000001978,25.510204081649817,36.000000000001364,26.262626262631134
1759316212,learner.bnsdq.ozxfs.fkiya.kvugl,36.274509803917084,39.603960396046624,43.000000000020236,41.74757281552102
1759316218,learner.bnsdq.ozxfs.fkiya.kvugl,33.33333333333908,37.500000000005926,42.00000000000159,36.73469387754593
1759316224,learner.bnsdq.ozxfs.fkiya.kvugl,38.94736842106057,44.4444444444336,41.83673469387932,41.83673469389294
1759316230,learner.bnsdq.ozxfs.fkiya.kvugl,55.99999999997476,52.000000000003865,54.368932038819096,46.534653465312594
1759316236,learner.bnsdq.ozxfs.fkiya.kvugl,41.48936170212985,42.26804123710489,45.36082474227716,37.75510204079857
1759316242,learner.bnsdq.ozxfs.fkiya.kvugl,44.66019417477185,44.329896907205566,45.83333333333136,37.000000000000455
1759316248,learner.bnsdq.ozxfs.fkiya.kvugl,44.32989690722634,35.05154639176309,44.897959183672405,48.00000000000182
1759316254,learner.bnsdq.ozxfs.fkiya.kvugl,48.48484848483874,47.95918367344903,50.000000000023206,47.474747474754956
1759316260,learner.bnsdq.ozxfs.fkiya.kvugl,48.514851485160776,45.45454545454859,49.51456310680747,49.494949494961325
1759316266,learner.bnsdq.ozxfs.fkiya.kvugl,48.99999999997863,47.91666666666864,58.09523809524908,47.42268041236243
1759316272,learner.bnsdq.ozxfs.fkiya.kvugl,53.00000000002137,46.39175257730624,57.14285714286211,55.00000000000114
1759316278,learner.bnsdq.ozxfs.fkiya.kvugl,43.99999999999977,39.795918367344804,57.73195876289287,45.3608247422559
1759316284,learner.bnsdq.ozxfs.fkiya.kvugl,50,53.06122448979308,51.515151515161946,50.50505050506165
1759316290,learner.bnsdq.ozxfs.fkiya.kvugl,33.33333333333908,37.37373737372891,25,28.999999999996362
1759316296,learner.bnsdq.ozxfs.fkiya.kvugl,44.210526315784435,36.36363636364576,37.373737373740326,29.29292929293782
1759316302,learner.bnsdq.ozxfs.fkiya.kvugl,28.421052631588456,28.72340425532944,43.877551020428406,43.298969072155224
1759316308,learner.bnsdq.ozxfs.fkiya.kvugl,80.61224489795977,67.01030927836786,68.99999999999977,53.465346534686454
1759316314,learner.bnsdq.ozxfs.fkiya.kvugl,70.40816326529878,73.00000000002933,70.99999999999795,65.3465346534537
1759316320,learner.bnsdq.ozxfs.fkiya.kvugl,45.454545454527704,45.19230769233166,43.564356435633925,43.877551020428406
1759316326,learner.bnsdq.ozxfs.fkiya.kvugl,43.43434343434796,46.153846153849514,45.45454545455433,41.41414141414733
1759316332,learner.bnsdq.ozxfs.fkiya.kvugl,46.39175257732212,48.42105263156887,40.20618556700421,44.554455445539425
1759316338,learner.bnsdq.ozxfs.fkiya.kvugl,52.08333333333136,43.877551020387685,52.04081632650457,47.52475247526045
1759316344,learner.bnsdq.ozxfs.fkiya.kvugl,54.000000000002046,54.081632653051635,50,46.80851063829491
1759316350,learner.bnsdq.ozxfs.fkiya.kvugl,53.53535353536258,51.02040816327016,57.57575757574314,55.00000000000682
1759316356,learner.bnsdq.ozxfs.fkiya.kvugl,52.04081632652871,54.99999999997044,57.142857142856315,54.0000000000266
1759316362,learner.bnsdq.ozxfs.fkiya.kvugl,60.000000000002274,53.19148936169904,55.67010309279124,56.00000000000591
1759316368,learner.bnsdq.ozxfs.fkiya.kvugl,58.76288659792201,53.608247422689594,52.040816326534525,58.41584158414894
1759316374,learner.bnsdq.ozxfs.fkiya.kvugl,19.387755102031228,41.237113402073874,34.99999999998636,22.772277227729905
1759316380,learner.bnsdq.ozxfs.fkiya.kvugl,36.000000000001364,40.624999999997044,41.41414141414733,34.02061855668037
1759316386,learner.bnsdq.ozxfs.fkiya.kvugl,42.424242424220154,39.175257731966376,41.83673469387353,38.38383838384639
1759316392,learner.bnsdq.ozxfs.fkiya.kvugl,34.69387755101721,39.60396039605225,33.333333333331474,38.77551020408045
1759316398,learner.bnsdq.ozxfs.fkiya.kvugl,42.7083333333284,47.91666666666272,51.515151515144034,36.842105263149705
1759316404,learner.bnsdq.ozxfs.fkiya.kvugl,29.591836734695416,32.978723404263555,50.000000000005684,44.329896907205566
1759316410,learner.bnsdq.ozxfs.fkiya.kvugl,29.702970297037783,23.23232323233019,54.54545454541279,38.5416666666716
1759316416,learner.bnsdq.ozxfs.fkiya.kvugl,7.0707070707079405,1.000000000010914,0,0.9999999999990905
