timestamp,device_id,interface_name,action,hardware_addr,ips
1759284386,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284386,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284386,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284386,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284386,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284386,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284386,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284386,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284386,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284386,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284396,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284396,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284396,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284396,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284396,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284396,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284396,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284396,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284396,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284396,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284407,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284407,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284407,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284407,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284407,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284407,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284407,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284407,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284407,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284407,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284416,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284416,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284416,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284416,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284416,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284416,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284416,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284416,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284416,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284416,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284427,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284427,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284427,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284427,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284427,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284427,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284427,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284427,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284427,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284427,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284437,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284437,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284438,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284438,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284438,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284438,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284438,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284438,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284438,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284438,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284447,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284447,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284448,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284448,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284449,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284449,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284450,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284450,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284450,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284450,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284457,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284457,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284457,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284457,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284457,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284457,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284457,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284457,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284457,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284457,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284468,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284468,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284468,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284468,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284468,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284468,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284468,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284468,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284468,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284468,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284492,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284492,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284492,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284492,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284492,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284492,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284492,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284492,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284492,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284492,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284502,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284502,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284502,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284502,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284502,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284502,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284502,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284502,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284502,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284502,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284512,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284512,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284512,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284512,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284512,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284512,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284512,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284512,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284512,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284513,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284523,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284523,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284523,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284523,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284523,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284523,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284523,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284523,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284523,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284523,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284533,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284533,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284533,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284533,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284533,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284533,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284533,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284533,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284533,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284533,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284543,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284544,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284544,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284544,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284545,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284545,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284546,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284547,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284547,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284547,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284555,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284555,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284555,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284555,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284555,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284555,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284555,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284555,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284555,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284555,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284564,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284564,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284564,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284564,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284564,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284564,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284564,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284564,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284564,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284564,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284574,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284574,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284574,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284574,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284574,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284574,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284574,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284574,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284574,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284574,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284585,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284585,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284585,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284585,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284585,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284585,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284585,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284585,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284585,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284585,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284594,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284594,client.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759284594,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284594,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284594,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284594,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759284594,client.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,e6:0a:26:d9:5b:92,172.30.0.23; fe80::e40a:26ff:fed9:129
1759284594,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284594,client.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,fa:88:f9:0b:e6:73,10.0.4.167; fe80::f888:f9ff:fe0b:147
1759284594,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284606,client.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759284606,client.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759284606,client.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,a6:5a:1c:06:00:fd,10.1.1.193; fe80::a45a:1cff:fe06:189
1759284606,client.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759284606,client.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759284606,client.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759284606,client.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
